Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
55622,B004CYLW7A,A36K2N527TXXJN,Dr. Bojan Tunguz,5,7,4,1295913600,Crunchy Peanutty Flavor,"This is a very tasty cereal, but I find it a bit too sweet for my liking. The Os look similar to <a href=""http://www.amazon.com/gp/product/B003VZ7W52"">Honey Nut Cheerios</a>, but they taste more like <a href=""http://www.amazon.com/gp/product/B000YPOEF8"">Cap'n Crunch Peanut Butter Crunch</a>. In terms of sugar content Crunchy Nut is comparable to Honey Nut Cheerios (about 10 g each) so if you like that amount of sugar in your cereal then the choice between these two will come down to taste. The little pieces of nuts that are embedded in each O are hardly noticeable, both visually and in terms of the overall taste. It turns out that these are technically speaking not really nuts, but rather peanuts. They mostly have an effect in terms of the overall flavor - the combination of corn/oats and peanut pieces is probably responsible for the peanut-buttery taste. The Os are indeed very crunchy, and they are among the crunchiest cereals that I have ever tried. They don't lose this crunchiness easily even after a minute or two of soaking in milk. Crunchy Nut Os also make a very tasty and convenient snack. I have also tried them with blueberries and the fruity flavor comes as a nice contrast to all the sugariness of this cereal. Overall, this is a very nice cereal but it's nothing spectacular."
133114,B0090X8IPM,A2X61KKXXR6WNP,"Sean P. Logue ""If you can't win, change the r...",0,0,4,1291852800,"Fairly strong vanilla scent, not as much vanilla taste","I had high hopes for this coffee.  I sometimes enjoy having a flavored coffee, but I don't generally like the sweetness that comes with the syrups.<br /><br />When I brewed it, it had a very strong, natural vanilla smell, which I really liked.  It made my kitchen smell warm and inviting!<br /><br />The taste, however, is much more subtle.  Perhaps this is because the coffee is strong, and vanilla is a delicate flavor.  I found that most of the vanilla was really coming in through the aroma.<br /><br />So, if you are looking for something that tastes like coffee with syrup in it, this definitely isn't it. However, I think it would get a bit overpowering for my taste if it did, so I'm fine with that.  Just understand what you are getting.<br /><br />Sean P. Logue, 2010"
6323,B000084EKW,A2R6RA8FRBS608,Matthew G. Sherwin,12,12,5,1202688000,one great big huge high-five--from my cat !!!,"My cat LOVES Fancy Feast cat food; and this variety pack in particular makes mealtime a veritable newsworthy event! He always eats it down and he loves it; I can tell.<br /><br />You get eight cans of Ocean Whitefish & Tuna Feast; eight more cans of Savory Salmon Feast with Cod and eight more cans still of Sole & Shrimp Feast. Very good!<br /><br />The food does have some nutritional content; I always look for that when I buy food for the cat. There's some vitamin E, A, D3, B12, and B1. I like that. Naturally, ask your vet if you have any concerns about your cat's personal individual needs for nutritional content in their daily diet.<br /><br />If you catch a sale on this, stock up! However, I would use these cans of food within six months of buying them.<br /><br />Overall, this is one of the better brands of cat food out there; and I recommend it. Your cat will love it and it has nutritional content which is great for them, too."
46446,B002GJ9JWS,A1D2ZD5ZAR117,"J. Rosenberger ""Amazon shopper""",0,0,5,1338076800,I can have peanut butter again!,"This stuff sounded too good to be true, but I tried it anyhow, and WOW am I glad that I did! I usually eat PB2 as a snack spread on a chocolate Vitatop muffin. I mix 1 tablespoon (22 calories!) with just enough water to make a good spreadable consistency, and then spread it on the muffin top. So yummy! I'm not sure why there are 10 or so one-star reviews... I guess if you are looking for the creaminess of peanut butter, then you won't like this because it doesn't have any oil in it. It's also more like natural peanut butter and not like Jif or Peter Pan, which have lots of added sugar. The powder also tends to repel liquids, so you have to treat it a bit like flour if you want to mix it into something else. Start by mixing a small amount of water with the powder until it loses the powdery texture, then add the peanut powder/water mixture to your recipe."
217871,B000CQG87Q,A22KDQXHJR2EKN,gmom,0,0,5,1330905600,a favorite,Have enjoyed many cups of this flavorful tea which was first given to me by a friend.  I have continued to order it on a regular basis.
30676,B001BCVE5G,A3T1LD0C65QCWK,Gordon M. Wagner,0,0,5,1320883200,WOW! At last!!!,"Of all the ""Subscribe and Save"" products, this is the one I've been waiting for -- Rosarita refried beans are a real staple, my #1 comfort food and #1 earthquake-preparedness food. With my Prime membership this works out to about a dollar a can, which is a decent price, and these cans are heavy to lug home on foot from the market! Add a tablespoon of chicken stock or water if the beans are too thick for your tastes. They're ideal with scrambled eggs, you want them to make a burrito out of, they're great on their own, maybe with some salsa or grated cheese -- I really love these beans. Very highly recommended! I'd read that Californians who had moved with their jobs back east to the Carolinas would have people visiting California ask ""Do you want me to bring you some beans?"" -- they're that iconic and that good. I've made my own refried beans from scratch and it's not a simple task. I am so pleased to be able to buy these from amazon.com!!!<br />--<br />Help!! The price went from $22 to $42 in two months!!!! Not such a great deal any more!!!"
104800,B006N3I69A,A354CH4I93POJD,gmcjmc,1,1,1,1321315200,This is a total rip off...customer beware!,I was shocked when I received my shipment of this rip off instant coffee.  It doesn't even completely dissolve in my Keurig as it brews....a waste of time for a true coffee lover.  Just buy a jar of instant coffee.  They should not be allowed to sell this for use with Keurigs unless it clearly states...THIS IS INSTANT COFFEE!  It is unfair marketing and I will never again be duped by this company.
110638,B00438XVGU,A15UO01QB4PMYU,Flying Platters,0,0,5,1287100800,Quality taste,I am not an avid coffee fan but drink it on ocassion.  I use half the packet and it is perfect for my palate.  I buy VIA to have on hand for guests since I don't own a coffee maker.  Worth the extra cost for quality taste.
3787,B001HTKO86,A193GWS6YB77TD,Emily H. Harris,1,1,5,1302393600,Great for chicken curry dishes,"I have been using this curry paste for several years now, and it makes a great dish. Although it doesn't beat eating Indian out, its the best paste I have used for at home dishes. Even though this is a ""hot"" paste, I would consider it mild."
159079,B002HZEDY0,A1INC3QEY5T3BL,B. Mintz,0,0,4,1319328000,"Fine product, but cans are very hard to open","This is a fine product.  Tastes great, and is organic.  However the cans are very difficult to open, and often require the use of a tool because the pop-top breaks off.  Guessing this is due to inferior quality aluminum."
214112,B003ZDYQ0E,A16C6F8N8ILGBS,"J.D. ""mcb859""",1,2,1,1323216000,not very good,"I'm a vegetarian, I enjoy sprouted grain breads and meat alternatives, but as far as desserts go, I still find very few vegan/gluten free ones I like the taste of. This one was not very good. I still prefer to bake with butter, eggs and (wheat) flour."
460669,B003OS4AMO,A5H18CCQERLQE,Travelbugnats,0,0,5,1327363200,Outstanding for glossy dog coat,"I know this is supposed to be for men with prostate problems, but the bloke at the health store recommended I try these on my Husky mix to minimize shedding and give her a glossy coat. We've used 2 bottles so far and her coat gets better and better. I spear one in the mornings and squeeze the contents into her food. It has a pleasant flavor and she doesn't seem to mind it in the least. She saw the vet today who said this is the best her coat has ever looked. Highly recommend. Wonder if it will do anything for my hair?:)"
556650,B000H0ZJHW,A12RKTME39N9X1,Joodee,0,0,2,1337212800,Picky terrier,"This might be one of the most liked dog treats, but my dog hated it.<br />She licked it, put it in her mouth, and spat it right out.<br />It smells really bad too. I had it in an airtight ziplock bag, but the smell was so strong, my whole car smelled like it the rest of the day.<br />I guess I'll donate it to the shelter or something..."
245234,B0029XDZKI,A2HJOL6U8Z7UMC,Margaret's purchase,0,0,5,1280188800,Hazelnut Goodness,"The k-cups were all in one box, great packaging. Gloria Jean's hazelnut was delicious.  Definately would purchase this product again."
409827,B004LKY7NG,A2TDVYN3H7D2M7,James R. Gierula,0,0,5,1336089600,GREAT STUFF,This product is just what my chrildren and their friends wanted. I can assure you that it won't last long. I'm sure that I will be ordering again.
398715,B001D09KAM,A92QJBXQZ4JAG,"Nicole D. Mccrae ""Nonfiction Vixen""",0,0,5,1341619200,I Love Kind Bars,"Great at all times of day! I munch a Kind Bar during the day for a snack or after dinner for dessert. These bars are fulfilling, hitting my sweet tooth and filling me up. A++++"
166196,B001CWV4RS,A1LV14I3QX7TQC,LJ Lizzi,0,0,5,1310688000,Yum!,By far the tastiest GF pretzels I've tried.  I even have to hide them from my non-celiac family members so that they don't eat them all!
234611,B000KV7ZGQ,A2KQHAKUJQ9AO5,Jessica Douglas,1,1,5,1252886400,Best meal time slower-downer and doggy activity out there,"We bought this for our 5 month old lab to keep her from inhaling her dinner in 5 seconds flat. We have now purchased 2 more as gifts for other dog owners.<br /><br />It took our dog a day and a half to figure this toy out. At first she barked at it since she was frustrated that she could see and smell her kibble but couldn't get to it. After a few happy mistakes with pawing at it and watching us pull the rope, she caught on. Now it takes her 20 minutes to eat her 1.5 cups of kibble inside.<br /><br />Great Features:<br />- Durable and easy to wash Nalgene type material<br />- ""Rope"" is actually a flexible rubber stick, making washing/sanitizing easy<br />- Screw-off bottom makes loading up the toy simple<br />- Translucent bottle so you can see how much kibble is left<br />- Can hold all sorts of sizes of kibble<br /><br />Challenging Feature:<br />- It can sometimes take a few tries to get the bottom screwed back on b/c the threads are narrow. But, then again the bottom has never fallen off and the dog can't figure out how to unscrew the bottom.<br /><br />We had tried other 'treat balls' in the past, but found that they couldn't hold enough kibble to keep the activity going for very long. Other treat ball products were either to big or small for our dog's kibble, making getting the food out either way too easy (it fell right out) or too hard (it took a human with thumbs to get it out). Finally, the other treat balls were a solid rubber which meant in order to know if anything was left you had to pick it up and shake it. These were the kinds that we impossible to clean as well.<br /><br />We highly recommend this product. So does Roxxee, our dog, who still finds eating to be a fun activity."
493901,B004SKVWO6,A2CMETDVOVHXYZ,"Modern Dayhippy ""moderndayhippy""",0,0,5,1341014400,Baby Likes This,"This is not our regular formula, but I do purchase this from time to time, when I have coupons. We had such a bad experience with the ""Gentle"" version of this formula that I was skeptical to try this. But I was very pleasantly surprised by this ""Protect"" version. No constipation, no throwing up, no spitting the bottle out - just lots of good BMs, happy tummies, and empty bottles. I would definitely recommend this, especially since it has the probiotics in it."
115017,B0013JOH38,A2SE23DTPZZQH4,"Denise Fontine ""Denise""",4,4,5,1174176000,gives me sustained energy,I have heard this form of ginseng is best for guys but I love htis stuff too. I drink one bottle when I am feeling tired and it gives me sustained energy and no jitters plus when i take it regualry i have noticed it helps my stress levels.
450506,B000I3RLWE,A35SGYGJJJS4JZ,Michele Harris,10,11,5,1200182400,Delicious and easy!,"I have only used one bag so far, but I put in a 2-lb salmon fillet glazed with an apple juice reduction and the results were so delicious that my family of three ate the entire fillet in one sitting.  Neither my husband, nor my daughter have ever even liked salmon before.  It was incredibly easy, the directions are very clear, and best of all:  no mess to clean up!"
427295,B000EH4XYS,AQQLWCMRNDFGI,Steven A. Peterson,7,9,5,1212278400,Nice rice!,"Once upon a time, I used cheap rice for dishes.  Over time, I have discovered that there are preferable products.  This Jasmati long grain American jasmine rice exemplifies. It is one of a series of rices produced  by Rice Select.<br /><br />It has a nice texture and a nice taste once you prepare it.  When I make my recipe for fried rice from my copy of ""Joy of Cooking,"" this is my most often used selection of rice.  The end result is tasty!  As I pour my stir fry over the fried rice, a delicious meal (well, normally) results. But a good rice base is necessary for a successful stir fry.  That combination of vegetables, sauce, some sort of meat (normally chicken), and fried rice does the trick!<br /><br />I also use this rice when I use my slow cooker.  It is useful to have some sort of base to absorb the excess liquid from the slow cooking process.  Rice does the job very well--and this is one of the rices that I depend on when doling out the crock pot dish into the serving dish for my family.  Yummy!<br /><br />All in all, then, this is a useful product for those who enjoy using rice in their cooking adventures!"
138095,B000LRE2MO,A3QB3GHQW2RZYA,Girls Six,0,0,5,1249603200,enjoying pizza again,"After I prepare the pizza crust as directed then I put it into a pan and top the pizza crust with my favorite ingredients, then I put it into the oven at 350 degrees until the cheese is melted.  Taste great and is crispy."
391944,B000CQBZPG,A32EF8CKB8RSRT,Lonely Tourist,1,4,3,1296000000,If you like cloves...,"First time I tried Stash Chai Spice Black Tea, I hated it.  Something about the smell did not appeal to me.  It inspired me to go to the local Indian grocer and purchase my own spices to make chai from scratch.  That was very successful (with help from the Internet and advice from an Indian friend).  I finally came back to try Stash's Chai again today and the first thing that hit me was the strong clove scent, which doesn't bother me as much after a few minutes.  I think the chai tastes a bit better this time around than when I first tried it.  Kinda grows on you, I guess.  However, it's not GREAT chai by any means.  It's okay for chai in a teabag.  Convenient.  But I'll stick to making it from scratch when I finally finish this box (waste not)."
420168,B005NVU5BK,A3I03PF0TXP09D,Soumitra Bajpai,0,0,5,1328572800,Delicious chocolate,I bought this chocolate recently from Amazon and it has become our favorite dessert after dinner. The chocolate is not too sweet (like the regular ones) and has a great balance with the cacao content (not bitter). We love it and would recommend this product.
163761,B000LKX1HI,AYIXNDB59BLUP,"Chase ""KittyMomma""",0,3,1,1302480000,Beans were crushed and mushy,"I opened 4 of the 12 cans in this case and in each of them, less than 10 beans per can were edible.  Most of them were crushed, smashed or broken in some way, making them inedible (they would taste like ""can"").  Amazon.com was good enough to refund my money but I would never order these cans again.  I'm not even sure my local homeless shelter will be able to use the 8 cans I have left.  Downright disgusting."
428691,B004R72WAS,A176DVA3NH15BT,Mr. F,2,2,4,1311465600,"Good size, hits the craving","I was a bit skeptical as to how big the bags were, but was satiated in the end. Finding halal gummies like this in the US is not an easy task. Rest assured, they were Zabiha halal.<br /><br />As to the product: the taste of this type of candy is initially sweet due to the granulated sugar after which you begin to taste the flat-cola type of flavor. If you're craving these as bad as I was, it's worth the buy."
136889,B001M1DUDU,A2BFA2D3MC3LL2,Tsu Dho Nihm,1,1,5,1332374400,Good packaging - no spills!,"I like this product enough that I used to buy at least a bottle a week locally - mostly to flavor my mineral water and ice tea, while adding some Vitamin C. I was scared to mail-order a 12-pack of glass bottles filled with liquid. I envisioned disaster. Not to worry. They were set in a special foam spacer insert and well-protected. They all arrived intact. The package was still easy to open. The price is really good. I would not hesitate to order again. Good job!"
280021,B000ER5CTS,AY88JCMFRXD7V,Erlend Tangen,0,0,1,1233792000,"very brittle, breaks much too easily, choking hazard","I was definately expecting a better product from earth's best. However, these biscuits were not good at all. My son who only has 2 teeth broke these very easily. I will not be buying them again."
101497,B0081XIAOQ,A3Q4VT12OLJGB2,MyKungFuIsRusty,3,3,4,1294963200,Kyjen Dog Games Treat Wheel (Misc.),I have a 95lb pitbull/ mastiff mix that often loves his rope bone and his squeaker toy and thought it would be great to challenge him with some thinking toys.  I was a bit weary of this toy because my dog might chew up the plastic treat covers but found they are rather tough and that food incentive was greater than the chew incentive.  Overall it took about 10 minutes with the advice of the instructions and my pup was on his way to collecting treats from his new puzzle.  It takes him a few seconds now to pull the right cap off and start chowing on his goodies.  Another thing I would like to note is clean up is pretty easy.  I washed the tray and cups with hot water and soap and let dry next to the counter.<br /><br />This is a Social Writeup
40799,B001EO5R2W,A3TXDO9392M8NJ,"Beth Mitchum ""Ultravioletlove.com""",0,0,5,1272758400,Delicious and Affordable,"I love this cereal, but it's expensive to buy in a store IF you can find it.  Amazon has a great deal on it."
154719,B0017U08M2,A36QNFL5MX1OBD,C. Mitchell,0,0,1,1347321600,"You have to REALLY like Split Pea soup, and even if you do, be CAUTIOUS","This soup made me physically ill. Not a pleasant texture or taste. Actually, it was so bad that I haven't been able to look at split pea soup the same way ever since. I'm not using hyperbole, I don't think I'll ever be able to eat split pea soup again."
396107,B001EQ4EC4,A2ZL2VZC5Q6Z9Z,K in CLE,0,0,5,1296950400,My favorite,I tried Millstone Coffee about 5 years ago and I've been hooked every since. The best coffee that I've ever had.
482672,B000LRH780,A1IWZAYY9GTLGL,"concurrent1 ""concurrent1""",1,1,5,1325289600,Better than any others on the market!,"I've purchased Cracovia Herring Filets for my father a number of times. It would not be a Polish Christmas for us without them!  The jar is large, and the herring is delicious. The pickling is very slightly sweet and the cream and onions offset the pickled fish perfectly!  Can't say enough good things about this product, the family LOVES it and we can only get it here, on amazon.com! LOVE IT!"
218048,B0043OYZ8W,A1PSYROWN621AX,"Judy G. Cole ""Love Lost""",0,1,3,1335744000,DOG LOVES IT....but will no longer order this item.,"I have discovered that this product has things in it that can make my dog sick!!  I feed my dog to keep her healthy, was NOT prepared to kill her as I feed her.  She is on meds and a Healthy Pet food now.  I think the company that sells this product should MAKE SURE they are selling a ""Healthy Product"".<br /><br />Thank you Amazon for the opportunity to ""Inform"" other pet owners of this situation."
131324,B004N5C7FE,A1B234RJEB2Z00,brandylee,1,1,5,1311984000,YUMMY!!!,"I originally bought a couple of these from babies-R-us for my 16month old daughter to have as a snack when we went to sea world. I figured it was healthy and something she can hold onto and feed herself, since ya know at this age they are getting oh so independent and want to do everything for themselves!! She loves them! We now buy them by the case from amazon because buying them individually from babies-r-us is just a little expensive, and here you get a pack of 12 for $17! Being a first time mom I have tried and failed with a lot of things for her snacks so now I actually taste everything that I give her and hey even I would eat these as a snack!!"
240444,B001VJ0B0I,A3VZH0PWLQ9BB1,T. Bux,1,1,5,1345420800,The dog seems to enjoy it,"My dog is a bit of a jerk. She won't eat a lot of foods, and we've narrowed it down to basically Purnia products. But as she ages, we had to switch to a bit of a healthier choice for food. All of them she turned her head down at. Except for Beneful. I obviously cannot speak to how it takes, but the texture and variety of shapes looks as appealing as dog food can. My dog seems to enjoy it, whereas before she required gravy or some wet food to get her meal down, she can eat this without it. She seems to go to do her business more regularly, and her movements are more solid and seem healthier."
481747,B001CCS80Y,AWV3EFFQI3J4,Mark,0,0,5,1259020800,Yummmmmm!,"A great little treat if you're on a gluten free, low sugar diet. It's hard to find this kind of flavor in such a healthful snack. They curb the cravings without the guilt or remorse."
492459,B0001G6VJW,A13BMX7ND9PK6V,Gerard T. Liebrand,3,3,5,1260489600,Great in Pancakes,I've used this product for several months and like the different taste it gives to pancakes.  Actually a 1/2 & 1/2 mix with whole wheat flour is better than  a straight buckwheat pancake.  Only problem now is it is not carried in our local store.  Looking on-line now.
277522,B000VK8AVK,A2BNQSIS8GI64G,C. Polston,0,0,5,1258329600,Yummy snack,Popchip 100 calorie bags are a great snack that help me to control my portions.  I don't trust myself with the full sized bag!  These taste great and have a decent amount in the bags- there enough to satisfy me. They are not bland tasting like some baked chips.  I regularly order these and the BBQ flavor.  I have tried many other Popchip flavors (in the big bags) and these are my personal favorites! I don't know how them make them taste so great for so little calories- but thanks Popchips!
61043,B000FA38ZY,A2D3MU80ME36SV,"David L. Poremba ""the past in review""",0,0,5,1319587200,great cookie,"I was not a fan of marshmallow cookies but this one is different. The combination that works for me is the dark chocolate covering, combined with the graham cracker bottom. Good stuff!!!!"
393216,B003VXL0V6,A3NVNHJ1SJW080,E. Vanketel,2,2,5,1298764800,Nice mellow cup of coffee!,"I bought this grudgingly because my favorite Timothy's Italian Blend was out of stock...... and I was very happily surprised! It's not as ""big""  and winey a brew as my favorite, but was flavorful, had a delicious aroma and was smooth. I tend to like rather potent coffee but I have clients who prefer a little lighter cup..... this will be perfect! I will happily keep buying this coffee. Thanks Wolfgang!"
384470,B000FK63LK,A2DKDHC79WSYZE,"Wendy M. Meyers ""Mom of 1 Marine""",4,4,4,1189814400,Very good,This pasta tastes like regular pasta. I eat along with my husbad who has to eat gluten free.
184373,B005GGAHNI,A4VC42TWTL9HH,S. Dunson,0,0,5,1346371200,A nice change,"If you are a fan of miracle noodles, you will love this added alternative to standard noodles out there.  You cannot beat the amount of fiber you're getting without a ton of calories!!"
226985,B004OPJEUE,A1GQAKL9CGQLP1,L. M. Keefer,0,0,5,1313712000,Great Price for Great Sweetener!,"A nutritionist recommended these to sweeten my coffee etc. as there are no negative after effects unlike artificial sweeteners.  Stevia is made from herb in South America. Japanese tea drinkers have been using stevia for years with no ill effects she said.  It's quite a bit sweeter than sugar, so you need less of it as a replacement.<br /><br />I like this brand and put two packets in my iced coffee every morning with almond milk and 1 T cocoa--it tastes like a coffee milk shake for only about 70 calories as the Stevia is calorie-free! The stevia makes it taste like an iced dessert drink and is a great, refreshing treat for the day.<br /><br />This multi-pack offer for this price is about 30% lower than what I can get NuStevia for locally."
260212,B000NMJWZO,ART71XTEJFYW0,Rebecca Petris,0,0,4,1304812800,"Wonderful, but I wish the zipper would work!","I love this mix and I use it for everything. I like baking with it better than with wheat flour.<br /><br />HOWEVER, I sure wish they would fix the zipper on the 4lb bags. Drives me nuts. I can never get them to close properly."
282206,B000E1ZUQO,A12YT3X6DMQE8P,finfan,0,0,4,1340064000,Pleasantly Surprised,I was a bit leary about ordering these chips but I thought I'd give it a try. I'm glad I did because I think they are good and you get alot in a bag for it being low in calories. I definitely will order again.
553714,B001E5E3NK,A170EOCWWXBLF5,zzzed,12,12,5,1156032000,great brand of stevia in convenient tablets,":: SteviaTabs Stevia Extract Tablets, Pack of Four 100-Count Packages ::<br /><br />I am hooked on always taking my coffee with stevia. The form I most often use is the shaker jar, the blend with FOS, from this same reliable company (Wisdom Naturals).<br /><br />But I also buy their product in tablets for the convenience. I take a packet with me for when I am away from home (travel, motels, etc).<br /><br />Another good reason for choosing tablets that I learned from experience:<br /><br />I was trying to get a friend to switch to stevia for his coffee instead of the chemical whatever-it-was sweetener tabs that were his habit. He reported that the stevia was far too intenseley sweet. I was suprised, but then after further dialogue, learned that it was because when he used the shaker jar, he poured in too much. Since then I found that setting a stevia-newbie up with tablets, and the simple instructions of 1-2 tabs per cup, it's what makes for the best approach.<br /><br />Note! Amzn's current price on these, less than $4 per pack, it is VERY good. I spent a lot of time last winter researching lowest possible price on this product. I really believe AMZN's price here cannot be beat -- particularly if you're calculating in the current promo of 20% off and free shipping."
467645,B0012KB466,A3OHADG98OLCAB,KL,11,11,5,1257379200,Best Ingredients in Fancy Brand,"Flaked Fish and Shrimp most likely has the best ingredients in Fancy brand.  As another review pointed out, it's 15% more protein.  Not only that, if you look at the ingredients list, you can see ""Ocean Fish, Fish Broth, Shrimp"" at the top of the list.  The rule is that higher percentage component in the food goes first.  Having ocean fish and shrimp is great, as opposed to ""liver or meat-by-product"".  In fact, there is no meat-by-product in the list.<br /><br />Of course, it's also that my cat likes to eat this. Therefore, I subscribe to this on Amazon as my cat's regular meal."
515514,B000RI1W9S,A1HDGKXOJCZZU3,Tam-Lei,0,0,5,1294617600,I Love 'Em Hot,"I am not the typical sunflower seed eater but recently a friend of mine re-introduced me to them. I love everything hot and spicy but these are impossible to find in the stores so I ordered from Amazon. OMG....these are great!! I also like the Ranch but they are a bit saltier than these so I have to eat them in moderation. These are the perfect little ""snack"" for when you are sitting in front of the tv and don't want the carbs and calories from eating popcorn with butter. With a case of 12, I will be stocked up for a while!!"
472685,B005VOOL00,AR3EVUQF0AC7R,J. Ung,0,0,4,1334534400,A promising coffee!,"I am a lover of coffee and will try almost any coffee product once. I own a coffee pod maker at work, and I have been using Senseo's medium roast and espresso pods for a few months, but after trying Marley Coffee, I do not think I can go back to Senseo. I am not demeaning Senseo's quality, but I am certainly highlighting my preference for Marley Coffee. I will admit that when it comes to pod coffee, I do not expect much, and that's probably why I have stuck to only one brand; Marley Coffee, however, went beyond my expectations. I like my coffee strong; therefore, I recommend one pours no more than 6 oz. per pod for a strong flavor (this is coming from a person who drinks `straight' coffee; I never add other ingredients or sweeteners)). On a side note, there was no particular exotic/fruity taste to this coffee, but the overall quality met my expectations and passed the ""will continue to buy"" test. Other perks: it's organic, natural, and tasty, which, in my book, is worth the price."
545144,B001ELJJX8,A1H59OCYPG9G4T,Windywinemaker,1,1,4,1298332800,Great Price for Great Wine,"This wine it excellent, if you like a Merlot you will love this wine.  Easy to make and I haven't found anyone that doesn't like it yet.  Recommend this product."
241670,B0081XPTBS,A1GKYALLGSSYHW,Jenyoga,110,126,1,1279497600,This product now contains syrup solids,"This product's ingredient profile on the Earth's Best website does not list ""Syrup Solids""; however, buyers should be aware that the formula has recently changed to now include this ingredient.  Their website has not yet been updated to reflect this (as of 7/18/2010).<br /><br />I spoke with their consumer relations department and asked them to update their website since the misinformation is misleading to consumers.  The change in ingredient profile to include syrup solids is disappointing.  I am now researching other formulas."
238443,B0000W0GQQ,A1B40VBHHI66HQ,Julie Jackson,2,2,5,1325894400,The absolute BEST vanilla,I have purchased this vanilla in a smaller quantity from a retail cooking store many times. This is a much better value and I use the vanilla in all my baking. YUM!
59902,B00520J3JW,A2HGX2A4TLR77Q,"readaholic ""tightwad""",2,2,5,1317945600,Sweet and yummy,"The taste is lovely and mild.  I have had some barrels that contain a strong herbaceous flavor.  This is not that category.  The<br />flavor is true root beer, and does not fade.  I can only describe the flavor as sweet, mellow.  These barrels are smaller than some<br />others and fit in your mouth easily.  My only beef was with the wrapping.  For some reason the paper stuck to the barrel in little,<br />easy to miss spots.  I ended up with unpleasant shards of plastic in my mouth and got my fingers all sticky and sugary trying to retrieve the tiny masses.  But the taste was so good, there is not one single barrel left."
57549,B005763OZK,A1C6ZDBWIJYP4N,claire schiltz,0,0,5,1332806400,Happy trail Mix,"Happy is the word for extreme trail mix in a granola bar.  The texture is good and chewy, the family really likes to have these bars for all occasions.  Most of the time is when they are hunger for candy, this is so much better."
233801,B000XZFZI4,A38AK9ROCL1UN6,Deanna M. Mcdonald,0,0,5,1298160000,healthy food is important,"smells like good food...no cardboard dog food!  dogs eat less and are satisfied sooner!<br /><br />found it for $38.99 locally, amazon is a little too pricey.<br /><br />Update:  It is currently $42.99 locally."
526219,B001BZ9SMO,A14Q5D3QYA8FPV,Shopper,4,6,5,1248048000,"Tasty, filling, healthy!","I don't like starchy, salty, and thick soups (too much starch actually makes me hungry). This particular variety (roasted chicken and vegetable) fits the bill. It is sparse on the noodle, with only 4 g of sugar per can (I have never eaten half a can of soup, so, all values are for the entire can). While still high, the sodium for the can is 920 mg: much less then in a ""regular"" soup.  The satisfying taste belies the 140 calories and only 2 g of fat! The liquid is light, but there is lots to chew on in the bowl: many chunks of meat and firm veggies make this a meal, rather then a snack. The ring on top of the can makes it easy to open. You can tuck a can in your purse and take it along to the office for a quick lunch. So far, so good.<br /><br />The only downside is the price. Even though I ordered the soup thru the Subscribe and Save programme, I paid for the dozen more then $6 over the price in the local mass retailer. It is not worth it, even with the covenience of free shipping. I will continue to buy the soup, just not on-line. Make sure to do your price research, but eaither way do give this variety a try. I'm sure you will not be dissapointed!"
399897,B002IEVJRY,A3SLC8F6VIWXIR,"John T. Horner ""jthorner""",0,0,5,1337817600,Delicious and enjoyable over ice,"I really enjoyed this iced Cappucino, even though it was from a can. Poured over ice in a nice clear glass, it looks and tastes like the fresh brewed real deal. I had never tried this before being offered a free Vine sample, and now I'm sold."
70261,B007I7Z3Z0,A1XNZ7PCE45KK7,Og8ys1,0,2,5,1334707200,Great Taste . . .,"and I want to congratulate the graphic artist for putting the entire product name on such a small box.  The ad men must have really thought long and hard.<br /><br />But seriously, I love the product. The taste was refreshing and I thought that the taste was pleasing with no aftertaste.  Not too sweet and Goldilocks would have stopped right there if there was a choice of 3.  Easy to use as you just pour the contents into a 16 oz bottle of water and shake.  Mixed well, no granulation, you really couldn't ask for anything more and Lipton like a good drug dealer knows what they are doing, give me a taste for free and have me for life.  5 stars."
186253,B002LN1ME2,ATBRBWM00I3K8,ginger AZ,1,1,5,1280793600,gingerAZ,This product is very good to take with Oxy-Powder.  It cuts down on the amount of Oxy-Powder one needs and this is very good for ones budget.<br />It also helps ones energy so you feel better.
489558,B0029XDZDK,A1UH0Z2NHKRS34,Robert J. Patterson,0,0,5,1268006400,One of my favorites!,"I agree with some other comments about the Tiger in that it is not as strong as you might think, like a Midgnight Magic from Timothy's or Green Mountain. Having tried many of the dark & bold blends, however, I think it is one of the nicest all-around flavors. It's got a nice, deep, complex flavor without the bitterness you find in many of the espresso blends.<br /><br />Black Tiger is always one that I order because I can drink it regularly without the harshness. It's always in the shopping cart!"
501966,B005GX00BK,A3P7QQR4KPXBUX,JoshuaTree,1,1,5,1314230400,Kick Starbucks' ass,"I use this product with my french press and moka expresso maker. Both taste amazing. The coffee is smooth with rich flavor, and there is no bitterness at all! I think with good preservation, it can continue to be so. Very nice product."
366708,B000GAT6MM,A399YZO3BLRA2R,julia,0,0,5,1329955200,so yummy in a smoothie,"These taste really great in smoothies! They add a creamy texture and a bit of a nutty flavor. What a great way to add protein to a veggie diet! Love them. They arrived fresh and packed nicely. If I ever run out of my 3 lb, I will order again from this seller."
